Twotheta,NormalizedIntensity
14.1975,0.00029797
14.2,0.00033981
14.2025,0.00038618
14.205,0.00043736
14.2075,0.00049362
14.21,0.00055518
14.2125,0.00062225
14.215,0.00069502
14.2175,0.00077361
14.22,0.00085812
14.2225,0.00094854
14.225,0.0010449
14.2275,0.001147
14.23,0.0012548
14.2325,0.0013679
14.235,0.0014861
14.2375,0.001609
14.24,0.0017359
14.2425,0.0018663
14.245,0.0019997
14.2475,0.0021351
14.25,0.002272
14.2525,0.0024091
14.255,0.0025456
14.2575,0.0026806
14.26,0.002813
14.2625,0.0029418
14.265,0.0030657
14.2675,0.003184
14.27,0.0032951
14.2725,0.0033984
14.275,0.0034929
14.2775,0.0035776
14.28,0.0036517
14.2825,0.0037144
14.285,0.003765
14.2875,0.0038033
14.29,0.0038285
14.2925,0.0038407
14.295,0.0038394
14.2975,0.0038249
14.3,0.0037974
14.3025,0.0037569
14.305,0.0037042
14.3075,0.0036394
14.31,0.0035633
14.3125,0.0034769
14.315,0.0033807
14.3175,0.0032759
14.32,0.0031634
14.3225,0.003044
14.325,0.0029192
14.3275,0.0027897
14.33,0.0026567
14.3325,0.0025213
14.335,0.0023847
14.3375,0.0022475
14.34,0.002111
14.3425,0.0019757
14.345,0.001843
14.3475,0.001713
14.35,0.0015868
14.3525,0.0014648
14.355,0.0013474
14.3575,0.0012352
14.36,0.0011284
14.3625,0.0010273
14.365,0.00093202
14.3675,0.00084265
14.37,0.0007592
14.3725,0.00068165
14.375,0.00060991
14.3775,0.00054383
14.38,0.00048324
14.3825,0.0004279
14.385,0.00037759
14.3875,0.00033205
14.39,0.00029098
14.3925,0.00025411
14.395,0.00022116
14.3975,0.0001918
14.4,0.00016576
14.4025,0.00014277
14.405,0.00012254
14.4075,0.00010481
14.41,8.9339e-05
14.4125,7.5887e-05
14.415,6.4236e-05
14.4175,5.4187e-05
14.42,4.5551e-05
14.4225,3.8161e-05
14.425,3.1857e-05
14.4275,2.6504e-05
14.43,2.1972e-05
14.4325,1.8154e-05
14.435,1.4947e-05
14.4375,1.2264e-05
14.44,1.0028e-05
14.4425,8.1706e-06
14.445,6.6345e-06
14.4475,5.3686e-06
14.45,4.3293e-06
14.4525,3.4789e-06
14.455,2.7861e-06
14.4575,2.2234e-06
14.46,1.7683e-06
14.4625,1.4014e-06
14.465,1.1068e-06
14.4675,8.7115e-07
14.47,6.8329e-07
14.4725,5.3407e-07
14.475,4.1601e-07
14.4775,3.2291e-07
14.48,2.4978e-07
14.4825,1.9255e-07
14.485,1.4792e-07
14.4875,1.1324e-07
14.49,8.6389e-08
14.4925,6.5678e-08
14.495,4.9759e-08
14.4975,3.7568e-08
14.5,2.8266e-08
14.5025,2.1194e-08
14.505,1.5835e-08
14.5075,1.1791e-08
14.51,8.7496e-09
14.5125,6.47e-09
14.515,4.7678e-09
14.5175,3.5013e-09
14.52,2.5623e-09
14.5225,1.8687e-09
14.525,1.3581e-09
14.5275,9.8358e-10
14.53,7.0989e-10
14.5325,5.1058e-10
14.535,3.6596e-10
14.5375,2.6139e-10
14.54,1.8607e-10
14.5425,0
14.545,0
14.5475,0
14.55,0
14.5525,0
14.555,0
14.5575,0
14.56,0
14.5625,0
14.565,0
14.5675,0
14.57,0
14.5725,0
14.575,0
14.5775,0
14.58,0
14.5825,0
14.585,0
14.5875,0
14.59,0
14.5925,0
14.595,0
14.5975,0
14.6,0
14.6025,0
14.605,0
14.6075,0
14.61,0
14.6125,0
14.615,0
14.6175,0
14.62,0
14.6225,0
14.625,0
14.6275,0
14.63,0
14.6325,0
14.635,0
14.6375,0
14.64,0
14.6425,0
14.645,0
14.6475,0
14.65,0
14.6525,0
14.655,0
14.6575,0
14.66,0
14.6625,0
14.665,0
14.6675,0
14.67,0
14.6725,0
14.675,0
14.6775,0
14.68,0
14.6825,0
14.685,0
14.6875,0
14.69,0
14.6925,0
14.695,0
14.6975,0
14.7,0
14.7025,0
14.705,0
14.7075,0
14.71,0
14.7125,0
14.715,0
14.7175,0
14.72,0
14.7225,0
14.725,0
14.7275,0
14.73,0
14.7325,0
14.735,0
14.7375,0
14.74,0
14.7425,0
14.745,0
14.7475,0
14.75,0
14.7525,0
14.755,0
14.7575,0
14.76,0
14.7625,0
14.765,0
14.7675,0
14.77,0
14.7725,0
14.775,0
14.7775,0
14.78,0
14.7825,0
14.785,0
14.7875,0
14.79,0
14.7925,0
14.795,0
14.7975,0
14.8,0
14.8025,0
14.805,0
14.8075,0
14.81,0
14.8125,0
14.815,0
14.8175,0
14.82,0
14.8225,0
14.825,0
14.8275,0
14.83,0
14.8325,0
14.835,0
14.8375,9.7869e-10
14.84,1.3824e-09
14.8425,1.9459e-09
14.845,2.7294e-09
14.8475,3.8155e-09
14.85,5.3152e-09
14.8525,7.3786e-09
14.855,1.0208e-08
14.8575,1.4073e-08
14.86,1.9334e-08
14.8625,2.6469e-08
14.865,3.6115e-08
14.8675,4.9103e-08
14.87,6.6534e-08
14.8725,8.9837e-08
14.875,1.2088e-07
14.8775,1.621e-07
14.88,2.1661e-07
14.8825,2.8845e-07
14.885,3.8279e-07
14.8875,5.0624e-07
14.89,6.6718e-07
14.8925,8.7622e-07
14.895,1.1468e-06
14.8975,1.4957e-06
14.9,1.944e-06
14.9025,2.5181e-06
14.905,3.2503e-06
14.9075,4.1808e-06
14.91,5.3593e-06
14.9125,6.8461e-06
14.915,8.7151e-06
14.9175,1.1056e-05
14.92,1.3977e-05
14.9225,1.7609e-05
14.925,2.2108e-05
14.9275,2.7659e-05
14.93,3.4486e-05
14.9325,4.2849e-05
14.935,5.3054e-05
14.9375,6.5464e-05
14.94,8.0498e-05
14.9425,9.8641e-05
14.945,0.00012046
14.9475,0.00014658
14.95,0.00017776
14.9525,0.00021484
14.955,0.00025873
14.9575,0.00031052
14.96,0.0003714
14.9625,0.00044266
14.965,0.00052576
14.9675,0.00062231
14.97,0.00073405
14.9725,0.00086285
14.975,0.0010108
14.9775,0.0011799
14.98,0.0013726
14.9825,0.0015913
14.985,0.0018383
14.9875,0.0021165
14.99,0.0024281
14.9925,0.0027761
14.995,0.0031631
14.9975,0.0035915
15,0.0040637
15.0025,0.0045822
15.005,0.005149
15.0075,0.0057658
15.01,0.0064342
15.0125,0.0071552
15.015,0.0079296
15.0175,0.0087572
15.02,0.0096379
15.0225,0.01057
15.025,0.011553
15.0275,0.012583
15.03,0.013658
15.0325,0.014773
15.035,0.015924
15.0375,0.017105
15.04,0.018311
15.0425,0.019533
15.045,0.020765
15.0475,0.021999
15.05,0.023224
15.0525,0.024433
15.055,0.025618
15.0575,0.026765
15.06,0.027867
15.0625,0.028915
15.065,0.029899
15.0675,0.030808
15.07,0.031636
15.0725,0.032373
15.075,0.033013
15.0775,0.033549
15.08,0.033975
15.0825,0.034288
15.085,0.034486
15.0875,0.034562
15.09,0.03452
15.0925,0.03436
15.095,0.034079
15.0975,0.033686
15.1,0.033181
15.1025,0.032573
15.105,0.031863
15.1075,0.031061
15.11,0.030176
15.1125,0.029212
15.115,0.028183
15.1175,0.027095
15.12,0.02596
15.1225,0.024787
15.125,0.023584
15.1275,0.022362
15.13,0.021129
15.1325,0.019896
15.135,0.018669
15.1375,0.017458
15.14,0.016269
15.1425,0.015109
15.145,0.013983
15.1475,0.012896
15.15,0.011852
15.1525,0.010855
15.155,0.0099077
15.1575,0.0090117
15.16,0.0081682
15.1625,0.0073783
15.165,0.0066416
15.1675,0.0059576
15.17,0.0053258
15.1725,0.0047444
15.175,0.0042119
15.1775,0.0037263
15.18,0.0032851
15.1825,0.0028862
15.185,0.0025269
15.1875,0.0022049
15.19,0.0019171
15.1925,0.001661
15.195,0.0014343
15.1975,0.0012342
15.2,0.0010584
15.2025,0.00090443
15.205,0.0007702
15.2075,0.00065363
15.21,0.00055278
15.2125,0.00046588
15.215,0.00039127
15.2175,0.0003275
15.22,0.00027318
15.2225,0.00022707
15.225,0.00018811
15.2275,0.00015531
15.23,0.00012781
15.2325,0.00010484
15.235,8.5737e-05
15.2375,6.9927e-05
15.24,5.691e-05
15.2425,4.6256e-05
15.245,3.7605e-05
15.2475,3.0653e-05
15.25,2.5153e-05
15.2525,2.0905e-05
15.255,1.7756e-05
15.2575,1.5598e-05
15.26,1.4372e-05
15.2625,1.4057e-05
15.265,1.4682e-05
15.2675,1.6327e-05
15.27,1.9129e-05
15.2725,2.3294e-05
15.275,2.9103e-05
15.2775,3.6931e-05
15.28,4.7262e-05
15.2825,6.0717e-05
15.285,7.8076e-05
15.2875,0.00010031
15.29,0.00012864
15.2925,0.00016454
15.295,0.00020986
15.2975,0.00026681
15.3,0.00033812
15.3025,0.00042703
15.305,0.00053751
15.3075,0.00067424
15.31,0.00084286
15.3125,0.00105
15.315,0.0013036
15.3175,0.0016128
15.32,0.0019884
15.3225,0.002443
15.325,0.0029913
15.3275,0.0036497
15.33,0.0044379
15.3325,0.0053775
15.335,0.0064935
15.3375,0.0078141
15.34,0.0093705
15.3425,0.011198
15.345,0.013336
15.3475,0.015827
15.35,0.018719
15.3525,0.022063
15.355,0.025912
15.3575,0.03033
15.36,0.035376
15.3625,0.04112
15.365,0.047631
15.3675,0.054983
15.37,0.063249
15.3725,0.072508
15.375,0.082833
15.3775,0.0943
15.38,0.10698
15.3825,0.12096
15.385,0.13628
15.3875,0.15301
15.39,0.17121
15.3925,0.1909
15.395,0.21211
15.3975,0.23487
15.4,0.25918
15.4025,0.28502
15.405,0.31234
15.4075,0.34109
15.41,0.37121
15.4125,0.40259
15.415,0.43511
15.4175,0.46864
15.42,0.50299
15.4225,0.538
15.425,0.57345
15.4275,0.60913
15.43,0.64478
15.4325,0.68017
15.435,0.71501
15.4375,0.74903
15.44,0.78196
15.4425,0.81351
15.445,0.84341
15.4475,0.87138
15.45,0.89717
15.4525,0.92052
15.455,0.94121
15.4575,0.95903
15.46,0.97382
15.4625,0.98541
15.465,0.9937
15.4675,0.99857
15.47,1
15.4725,0.99798
15.475,0.99251
15.4775,0.98366
15.48,0.9715
15.4825,0.95618
15.485,0.93785
15.4875,0.91669
15.49,0.89291
15.4925,0.86673
15.495,0.8384
15.4975,0.8082
15.5,0.77638
15.5025,0.74326
15.505,0.70906
15.5075,0.67412
15.51,0.63867
15.5125,0.60298
15.515,0.56734
15.5175,0.53194
15.52,0.49703
15.5225,0.46281
15.525,0.42944
15.5275,0.39711
15.53,0.36595
15.5325,0.33605
15.535,0.30753
15.5375,0.28046
15.54,0.2549
15.5425,0.23085
15.545,0.20836
15.5475,0.18739
15.55,0.16797
15.5525,0.15003
15.555,0.13355
15.5575,0.11846
15.56,0.10471
15.5625,0.092245
15.565,0.080979
15.5675,0.070842
15.57,0.06176
15.5725,0.053656
15.575,0.046456
15.5775,0.04008
15.58,0.034462
15.5825,0.029528
15.585,0.025213
15.5875,0.021454
15.59,0.018193
15.5925,0.015374
15.595,0.012947
15.5975,0.010866
15.6,0.009088
15.6025,0.007575
15.605,0.0062924
15.6075,0.0052095
15.61,0.0042985
15.6125,0.0035351
15.615,0.0028982
15.6175,0.0023685
15.62,0.00193
15.6225,0.0015684
15.625,0.0012714
15.6275,0.0010286
15.63,0.00083102
15.6325,0.000671
15.635,0.00054211
15.6375,0.0004389
15.64,0.00035681
15.6425,0.00029204
15.645,0.00024144
15.6475,0.00020238
15.65,0.00017272
15.6525,0.00015066
15.655,0.00013476
15.6575,0.00012385
15.66,0.00011695
15.6625,0.00011329
15.665,0.00011223
15.6675,0.00011324
15.67,0.0001159
15.6725,0.00011988
15.675,0.00012488
15.6775,0.00013066
15.68,0.00013704
15.6825,0.00014383
15.685,0.00015088
15.6875,0.00015808
15.69,0.00016531
15.6925,0.00017244
15.695,0.00017941
15.6975,0.0001861
15.7,0.00019245
15.7025,0.00019838
15.705,0.00020385
15.7075,0.00020875
15.71,0.00021305
15.7125,0.00021671
15.715,0.00021966
15.7175,0.00022186
15.72,0.00022337
15.7225,0.0002241
15.725,0.00022407
15.7275,0.00022326
15.73,0.00022167
15.7325,0.00021934
15.735,0.00021628
15.7375,0.00021253
15.74,0.00020813
15.7425,0.0002031
15.745,0.00019751
15.7475,0.00019141
15.75,0.00018486
15.7525,0.00017792
15.755,0.00017063
15.7575,0.0001631
15.76,0.00015534
15.7625,0.00014745
15.765,0.00013947
15.7675,0.00013147
15.77,0.00012349
15.7725,0.0001156
15.775,0.00010785
15.7775,0.00010026
15.78,9.2882e-05
15.7825,8.575e-05
15.785,7.8893e-05
15.7875,7.2332e-05
15.79,6.6089e-05
15.7925,6.0174e-05
15.795,5.46e-05
15.7975,4.9371e-05
15.8,4.4488e-05
15.8025,3.9949e-05
15.805,3.575e-05
15.8075,3.188e-05
15.81,2.8331e-05
15.8125,2.509e-05
15.815,2.2144e-05
15.8175,1.9476e-05
15.82,1.7069e-05
15.8225,1.4909e-05
15.825,1.2977e-05
15.8275,1.1256e-05
15.83,9.7293e-06
15.8325,8.3809e-06
15.835,7.1943e-06
15.8375,6.1543e-06
15.84,5.2466e-06
15.8425,4.4571e-06
15.845,3.7734e-06
15.8475,3.1835e-06
15.85,2.6765e-06
15.8525,2.2425e-06
15.855,1.8724e-06
15.8575,1.558e-06
15.86,1.2918e-06
15.8625,1.0674e-06
15.865,8.7896e-07
15.8675,7.2127e-07
15.87,5.8983e-07
15.8725,4.8067e-07
15.875,3.9036e-07
15.8775,3.1592e-07
15.88,2.5479e-07
15.8825,2.0478e-07
15.885,1.6402e-07
15.8875,1.3091e-07
15.89,1.0412e-07
15.8925,8.2534e-08
15.895,6.5194e-08
15.8975,5.1318e-08
15.9,4.0257e-08
15.9025,3.1471e-08
15.905,2.4516e-08
15.9075,1.9034e-08
15.91,1.4725e-08
15.9125,1.1352e-08
15.915,8.7222e-09
15.9175,6.6781e-09
15.92,5.0954e-09
15.9225,3.8743e-09
15.925,2.9357e-09
15.9275,2.2167e-09
15.93,1.668e-09
15.9325,1.2509e-09
15.935,9.3478e-10
15.9375,6.9614e-10
15.94,5.1662e-10
15.9425,3.8207e-10
15.945,2.816e-10
15.9475,2.0682e-10
15.95,1.5138e-10
15.9525,1.1041e-10
15.955,8.0253e-11
15.9575,5.8131e-11
15.96,4.1962e-11
15.9625,3.0185e-11
15.965,2.1638e-11
15.9675,1.5458e-11
15.97,1.1004e-11
15.9725,0
15.975,0
15.9775,0
15.98,0
15.9825,0
15.985,0
15.9875,0
15.99,0
15.9925,0
15.995,0
15.9975,0
16,0
16.0025,0
16.005,0
16.0075,0
16.01,0
16.0125,0
16.015,0
16.0175,0
16.02,0
16.0225,0
16.025,0
16.0275,0
16.03,0
16.0325,0
16.035,0
16.0375,0
16.04,0
16.0425,0
16.045,0
16.0475,0
16.05,0
16.0525,0
16.055,0
16.0575,0
16.06,0
16.0625,0
16.065,0
16.0675,0
16.07,0
16.0725,0
16.075,0
16.0775,0
16.08,0
16.0825,0
16.085,0
16.0875,0
16.09,0
16.0925,0
16.095,0
16.0975,0
16.1,0
16.1025,0
16.105,0
16.1075,0
16.11,0
16.1125,0
16.115,0
16.1175,0
16.12,0
16.1225,0
16.125,0
16.1275,0
16.13,0
16.1325,0
16.135,0
16.1375,0
16.14,0
16.1425,0
16.145,0
16.1475,0
16.15,0
16.1525,0
16.155,0
16.1575,0
16.16,0
16.1625,0
16.165,0
16.1675,0
16.17,0
16.1725,0
16.175,0
16.1775,0
16.18,0
16.1825,0
16.185,0
16.1875,0
16.19,0
16.1925,0
16.195,0
16.1975,0
16.2,0
16.2025,0
16.205,0
16.2075,0
16.21,0
16.2125,0
16.215,0
16.2175,0
16.22,0
16.2225,0
16.225,0
16.2275,0
16.23,0
16.2325,0
16.235,0
16.2375,0
16.24,0
16.2425,0
16.245,0
16.2475,0
16.25,0
16.2525,0
16.255,0
16.2575,0
16.26,0
16.2625,0
16.265,0
16.2675,5.396e-10
16.27,7.6342e-10
16.2725,1.0763e-09
16.275,1.5123e-09
16.2775,2.1174e-09
16.28,2.9544e-09
16.2825,4.1081e-09
16.285,5.6924e-09
16.2875,7.8605e-09
16.29,1.0817e-08
16.2925,1.4833e-08
16.295,2.0271e-08
16.2975,2.7607e-08
16.3,3.7467e-08
16.3025,5.0671e-08
16.305,6.8294e-08
16.3075,9.1727e-08
16.31,1.2277e-07
16.3125,1.6375e-07
16.315,2.1767e-07
16.3175,2.8834e-07
16.32,3.8061e-07
16.3225,5.0068e-07
16.325,6.5636e-07
16.3275,8.5745e-07
16.33,1.1163e-06
16.3325,1.4482e-06
16.335,1.8724e-06
16.3375,2.4124e-06
16.34,3.0974e-06
16.3425,3.963e-06
16.345,5.0532e-06
16.3475,6.4213e-06
16.35,8.1312e-06
16.3525,1.0261e-05
16.355,1.2903e-05
16.3575,1.617e-05
16.36,2.0193e-05
16.3625,2.5132e-05
16.365,3.1169e-05
16.3675,3.8523e-05
16.37,4.7447e-05
16.3725,5.8237e-05
16.375,7.1233e-05
16.3775,8.6828e-05
16.38,0.00010547
16.3825,0.00012768
16.385,0.00015402
16.3875,0.00018515
16.39,0.00022183
16.3925,0.00026483
16.395,0.00031508
16.3975,0.00037358
16.4,0.0004414
16.4025,0.00051972
16.405,0.00060985
16.4075,0.00071312
16.41,0.00083102
16.4125,0.00096507
16.415,0.0011169
16.4175,0.0012881
16.42,0.0014805
16.4225,0.0016957
16.425,0.0019356
16.4275,0.0022019
16.43,0.0024961
16.4325,0.0028199
16.435,0.0031749
16.4375,0.0035622
16.44,0.0039833
16.4425,0.0044387
16.445,0.0049295
16.4475,0.0054559
16.45,0.006018
16.4525,0.0066156
16.455,0.0072478
16.4575,0.0079137
16.46,0.0086117
16.4625,0.00934
16.465,0.010096
16.4675,0.010877
16.47,0.01168
16.4725,0.0125
16.475,0.013335
16.4775,0.014179
16.48,0.015028
16.4825,0.015877
16.485,0.016719
16.4875,0.017553
16.49,0.018371
16.4925,0.019166
16.495,0.019938
16.4975,0.020677
16.5,0.021383
16.5025,0.022049
16.505,0.022671
16.5075,0.023247
16.51,0.023775
16.5125,0.024253
16.515,0.024678
16.5175,0.025048
16.52,0.025367
16.5225,0.025635
16.525,0.02585
16.5275,0.026015
16.53,0.026133
16.5325,0.026206
16.535,0.026237
16.5375,0.02623
16.54,0.026186
16.5425,0.026113
16.545,0.02601
16.5475,0.025884
16.55,0.025735
16.5525,0.02557
16.555,0.025388
16.5575,0.025195
16.56,0.024989
16.5625,0.024774
16.565,0.024553
16.5675,0.024323
16.57,0.024085
16.5725,0.02384
16.575,0.023587
16.5775,0.023325
16.58,0.023051
16.5825,0.022766
16.585,0.022466
16.5875,0.022151
16.59,0.021818
16.5925,0.021467
16.595,0.021095
16.5975,0.020699
16.6,0.02028
16.6025,0.019838
16.605,0.019371
16.6075,0.018881
16.61,0.018366
16.6125,0.017826
16.615,0.017265
16.6175,0.016685
16.62,0.016084
16.6225,0.015469
16.625,0.014841
16.6275,0.014203
16.63,0.013559
16.6325,0.012912
16.635,0.012267
16.6375,0.011628
16.64,0.010998
16.6425,0.010383
16.645,0.0097875
16.6475,0.0092156
16.65,0.0086722
16.6525,0.0081623
16.655,0.0076913
16.6575,0.0072642
16.66,0.0068866
16.6625,0.0065643
16.665,0.0063036
16.6675,0.0061108
16.67,0.0059931
16.6725,0.0059579
16.675,0.0060135
16.6775,0.0061687
16.68,0.0064328
16.6825,0.0068164
16.685,0.0073306
16.6875,0.0079874
16.69,0.0087997
16.6925,0.0097811
16.695,0.010946
16.6975,0.01231
16.7,0.013889
16.7025,0.015698
16.705,0.017756
16.7075,0.020078
16.71,0.022681
16.7125,0.025579
16.715,0.028792
16.7175,0.03233
16.72,0.036209
16.7225,0.040436
16.725,0.045024
16.7275,0.049977
16.73,0.055299
16.7325,0.060986
16.735,0.067037
16.7375,0.073443
16.74,0.080188
16.7425,0.087258
16.745,0.094625
16.7475,0.10226
16.75,0.11014
16.7525,0.11822
16.755,0.12645
16.7575,0.13479
16.76,0.14318
16.7625,0.15157
16.765,0.15989
16.7675,0.16809
16.77,0.17611
16.7725,0.18386
16.775,0.1913
16.7775,0.19835
16.78,0.20494
16.7825,0.21102
16.785,0.21653
16.7875,0.22144
16.79,0.22566
16.7925,0.22916
16.795,0.23191
16.7975,0.23391
16.8,0.23509
16.8025,0.23546
16.805,0.23504
16.8075,0.2338
16.81,0.23179
16.8125,0.22899
16.815,0.22547
16.8175,0.22123
16.82,0.21636
16.8225,0.21088
16.825,0.20484
16.8275,0.19834
16.83,0.1914
16.8325,0.1841
16.835,0.17651
16.8375,0.16872
16.84,0.16078
16.8425,0.15275
16.845,0.1447
16.8475,0.13671
16.85,0.12883
16.8525,0.12111
16.855,0.1136
16.8575,0.10636
16.86,0.099418
16.8625,0.092818
16.865,0.086587
16.8675,0.08075
16.87,0.075327
16.8725,0.07033
16.875,0.065771
16.8775,0.061651
16.88,0.057968
16.8825,0.054718
16.885,0.051891
16.8875,0.049475
16.89,0.04745
16.8925,0.0458
16.895,0.044501
16.8975,0.043526
16.9,0.042854
16.9025,0.042454
16.905,0.042297
16.9075,0.042354
16.91,0.042595
16.9125,0.042992
16.915,0.043512
16.9175,0.044126
16.92,0.044807
16.9225,0.045526
16.925,0.046258
16.9275,0.046977
16.93,0.04766
16.9325,0.048286
16.935,0.048836
16.9375,0.049292
16.94,0.049639
16.9425,0.049865
16.945,0.049958
16.9475,0.049911
16.95,0.049721
16.9525,0.049382
16.955,0.048893
16.9575,0.048257
16.96,0.047475
16.9625,0.046555
16.965,0.045502
16.9675,0.044325
16.97,0.043034
16.9725,0.04164
16.975,0.040155
16.9775,0.03859
16.98,0.036961
16.9825,0.035278
16.985,0.033558
16.9875,0.031812
16.99,0.030053
16.9925,0.028294
16.995,0.026544
16.9975,0.024819
17,0.023124
17.0025,0.021473
17.005,0.01987
17.0075,0.018322
17.01,0.016836
17.0125,0.015418
17.015,0.014071
17.0175,0.012797
17.02,0.011598
17.0225,0.010475
17.025,0.0094277
17.0275,0.008456
17.03,0.0075582
17.0325,0.0067325
17.035,0.0059761
17.0375,0.0052864
17.04,0.00466
17.0425,0.0040938
17.045,0.0035838
17.0475,0.0031265
17.05,0.0027182
17.0525,0.0023549
17.055,0.0020333
17.0575,0.0017494
17.06,0.0015
17.0625,0.0012817
17.065,0.0010914
17.0675,0.00092608
17.07,0.00078311
17.0725,0.00065992
17.075,0.00055418
17.0775,0.00046378
17.08,0.00038678
17.0825,0.00032145
17.085,0.00026623
17.0875,0.00021974
17.09,0.00018073
17.0925,0.00014814
17.095,0.000121
17.0975,9.8492e-05
17.1,7.9894e-05
17.1025,6.4583e-05
17.105,5.2027e-05
17.1075,4.1766e-05
17.11,3.3413e-05
17.1125,2.6638e-05
17.115,2.1163e-05
17.1175,1.6755e-05
17.12,1.322e-05
17.1225,1.0394e-05
17.125,8.1443e-06
17.1275,6.3593e-06
17.13,4.9483e-06
17.1325,3.8371e-06
17.135,2.9651e-06
17.1375,2.2833e-06
17.14,1.7524e-06
17.1425,1.3401e-06
17.145,1.0213e-06
17.1475,7.7565e-07
17.15,5.8706e-07
17.1525,4.4278e-07
17.155,3.3279e-07
17.1575,2.4927e-07
17.16,1.8607e-07
17.1625,1.3841e-07
17.165,1.026e-07
17.1675,7.5789e-08
17.17,5.5792e-08
17.1725,4.093e-08
17.175,2.9922e-08
17.1775,2.18e-08
17.18,1.5827e-08
17.1825,1.1451e-08
17.185,8.256e-09
17.1875,5.9321e-09
17.19,4.2476e-09
17.1925,3.0308e-09
17.195,2.1551e-09
17.1975,0
17.2,0
17.2025,0
17.205,0
17.2075,0
17.21,0
17.2125,0
17.215,0
17.2175,0
17.22,0
17.2225,0
17.225,0
17.2275,0
17.23,0
17.2325,0
17.235,0
17.2375,0
17.24,0
17.2425,0
17.245,0
17.2475,0
17.25,0
17.2525,0
17.255,0
17.2575,0
17.26,0
17.2625,0
17.265,0
17.2675,0
17.27,0
17.2725,0
17.275,0
17.2775,0
17.28,0
17.2825,0
17.285,0
17.2875,0
17.29,0
17.2925,0
17.295,0
17.2975,0
17.3,0
17.3025,0
17.305,0
17.3075,0
17.31,0
17.3125,0
17.315,0
17.3175,0
17.32,0
17.3225,0
17.325,0
17.3275,0
17.33,0
17.3325,0
17.335,0
17.3375,0
17.34,0
17.3425,0
17.345,0
17.3475,0
17.35,0
17.3525,0
17.355,0
17.3575,0
17.36,0
17.3625,0
17.365,0
17.3675,0
17.37,0
17.3725,0
17.375,0
17.3775,0
17.38,0
17.3825,0
17.385,0
17.3875,0
17.39,0
17.3925,0
17.395,0
17.3975,0
17.4,0
17.4025,0
17.405,0
17.4075,0
17.41,0
17.4125,0
17.415,0
17.4175,0
17.42,0
17.4225,0
17.425,0
17.4275,0
17.43,0
17.4325,0
17.435,0
17.4375,0
17.44,0
17.4425,0
17.445,0
17.4475,0
17.45,0
17.4525,0
17.455,0
17.4575,0
17.46,0
17.4625,0
17.465,0
17.4675,0
17.47,0
17.4725,0
17.475,0
17.4775,0
17.48,0
17.4825,0
17.485,0
17.4875,0
17.49,0
17.4925,0
17.495,0
17.4975,0
17.5,0
17.5025,0
17.505,0
17.5075,0
17.51,0
17.5125,0
17.515,0
17.5175,0
17.52,0
17.5225,0
17.525,0
17.5275,0
17.53,0
17.5325,0
17.535,0
17.5375,0
17.54,0
17.5425,0
17.545,0
17.5475,0
17.55,0
17.5525,0
17.555,0
17.5575,0
17.56,0
17.5625,0
17.565,0
17.5675,0
17.57,0
17.5725,0
17.575,0
17.5775,0
17.58,0
17.5825,0
17.585,0
17.5875,0
17.59,0
17.5925,0
17.595,0
17.5975,0
17.6,0
17.6025,0
17.605,0
17.6075,0
17.61,1.0634e-09
17.6125,1.5017e-09
17.615,2.1135e-09
17.6175,2.964e-09
17.62,4.1425e-09
17.6225,5.7696e-09
17.625,8.0081e-09
17.6275,1.1076e-08
17.63,1.5267e-08
17.6325,2.0972e-08
17.635,2.8706e-08
17.6375,3.9159e-08
17.64,5.3231e-08
17.6425,7.2113e-08
17.645,9.7352e-08
17.6475,1.3097e-07
17.65,1.756e-07
17.6525,2.3459e-07
17.655,3.1234e-07
17.6575,4.1442e-07
17.66,5.4796e-07
17.6625,7.2201e-07
17.665,9.4807e-07
17.6675,1.2406e-06
17.67,1.6177e-06
17.6725,2.1023e-06
17.675,2.7224e-06
17.6775,3.5135e-06
17.68,4.5184e-06
17.6825,5.7909e-06
17.685,7.396e-06
17.6875,9.4135e-06
17.69,1.194e-05
17.6925,1.5091e-05
17.695,1.9009e-05
17.6975,2.3861e-05
17.7,2.9847e-05
17.7025,3.7207e-05
17.705,4.6221e-05
17.7075,5.7219e-05
17.71,7.059e-05
17.7125,8.6783e-05
17.715,0.00010632
17.7175,0.00012981
17.72,0.00015794
17.7225,0.0001915
17.725,0.00023138
17.7275,0.00027861
17.73,0.00033432
17.7325,0.00039977
17.735,0.00047639
17.7375,0.00056573
17.74,0.00066949
17.7425,0.00078955
17.745,0.00092792
17.7475,0.0010868
17.75,0.0012684
17.7525,0.0014753
17.755,0.0017099
17.7575,0.001975
17.76,0.0022734
17.7625,0.0026077
17.765,0.002981
17.7675,0.0033958
17.77,0.0038548
17.7725,0.004361
17.775,0.0049164
17.7775,0.0055235
17.78,0.0061841
17.7825,0.0068996
17.785,0.0076714
17.7875,0.0084998
17.79,0.0093853
17.7925,0.010327
17.795,0.011324
17.7975,0.012374
17.8,0.013475
17.8025,0.014623
17.805,0.015815
17.8075,0.017043
17.81,0.018304
17.8125,0.019591
17.815,0.020894
17.8175,0.022208
17.82,0.023523
17.8225,0.024829
17.825,0.026116
17.8275,0.027375
17.83,0.028597
17.8325,0.029769
17.835,0.030882
17.8375,0.031927
17.84,0.032892
17.8425,0.033768
17.845,0.03455
17.8475,0.035225
17.85,0.03579
17.8525,0.036238
17.855,0.036565
17.8575,0.036768
17.86,0.036844
